1026,501,V,80,2,1,-125,5
1026,502,H,88,193,188,105,94
1026,503,V,92,200.5,204,255,101.5
1026,504,H,106,5.5,7,-310,3.5
1026,505,V,110,202,195,255,99
1026,506,H,112,9.5,6.5,-310,7
1027,701,V,98,194.5,188,145,94.5
1027,702,H,101,4,4,-165,4
1027,703,V,87,3,4.5,-200,2.5
1027,704,H,95,189,185,170,91.5
1027,705,V,98,209.5,214.5,103,107
1027,706,H,93,2.5,1,-114,1
1027,707,V,97,8,8,-380,2.5
1027,708,H,87,191,192,310,97
1027,709,V,119,198,192.5,110,96
1027,710,H,104,5.5,2,-130,4
1027,711,V,117,196.5,205,135,101.5
1027,712,H,116,4.5,3.5,-155,0.5
1027,713,V,91,193.5,189,130,95
1027,714,H,95,3.5,3,-150,2
1027,715,V,95,195,193,230,95.5
1027,716,H,106,6,6.5,-270,2.5
1027,717,V,86,190.5,183,250,92.5
1027,718,H,101,6.5,7,-300,3
1027,719,V,109,202.5,204,335,102
1027,720,H,122,9,8.5,-430,6
1027,721,V,88,204,209.5,135,3.5
1027,722,H,110,4.5,3,-155,106
1027,723,V,128,210,217,135,110
1027,724,H,132,4,3.5,-155,2.5
1027,725,V,98,2,2.5,-140,95
1027,726,H,88,197.5,192,120,0.5
1028,501,V,83,193.5,191,1025,93.5
1028,502,H,112,13,13.5,-1450,1
1028,503,V,110,208.5,209.5,260,104.5
1028,504,H,94,6,7.5,-320,7.5
1029,701,V,104,191.5,197.5,170,97.5
1029,702,H,101,5.5,5,-200,0.5
1029,703,V,100,199,197.5,115,1.5
1029,704,H,106,2,2,-135,98.5
1029,705,V,104,3.5,3.5,-165,97
1029,706,H,101,194.5,193,145,1
1029,707,V,81,197,194.5,150,95.5
1029,708,H,101,3,4,-170,pk
1029,709,V,101,198,200,400,100.5
1029,710,H,105,9,9.5,-500,5
1029,711,V,105,6,6,-260,2
1029,712,H,104,196,195.5,220,96
1029,713,V,70,184,188.5,140,94
1029,714,H,96,4,3.5,-160,pk
1029,715,V,85,4,4.5,-190,4.5
1029,716,H,96,201,204,165,102
1029,717,V,95,1,208.5,110,1.5
1029,718,H,101,205,2,-130,104.5
1029,719,V,91,199,199.5,400,97.5
1029,720,H,90,11.5,9,-500,2
1029,721,V,91,218,219.5,220,108.5
1029,722,H,109,5.5,6,-260,2.5
1029,723,V,114,4,4,-180,0.5
1029,724,H,106,211.5,207.5,160,103
1030,501,V,95,194,195,425,96.5
1030,502,H,99,10,9,-550,4.5
1030,503,V,107,196,193,115,3
1030,504,H,104,3,3,-135,94.5
1030,505,V,100,4,5,-190,3.5
1030,506,H,95,197.5,199.5,165,99
1030,507,V,86,205,208,175,104
1030,508,H,99,4.5,5.5,-210,3.5
1030,509,V,91,192.5,193.5,425,96
1030,510,H,101,10,9,-550,8.5
1030,511,V,89,210,211,305,105
1030,512,H,109,8.5,7,-370,pk
1030,513,V,107,213,216.5,190,106.5
1030,514,H,94,5,5,-230,2.5
1030,515,V,88,184,181,210,90
1030,516,H,98,6,5.5,-250,0.5
1030,517,V,99,199,196,350,96
1030,518,H,90,8.5,9,-450,6.5
1031,701,V,101,8.5,9,-500,1
1031,702,H,78,189,188,400,94
1031,703,V,99,4,5.5,-225,3
1031,704,H,83,194,190.5,185,93
1031,705,V,120,204,203,240,101.5
1031,706,H,99,6,7,-280,8
1031,707,V,83,221.5,217.5,450,105.5
1031,708,H,107,10,9.5,-600,1
1101,501,V,98,190,187,-110,3
1101,502,H,110,1.5,pk,100,93.5
1101,503,V,108,209,208,200,102.5
1101,504,H,111,3.5,6,-240,6.5
1101,505,V,97,7,8,-380,3
1101,506,H,88,193.5,193.5,310,93.5
1102,701,V,100,3.5,3,-150,92.5
1102,702,H,88,191,190.5,130,2.5
1102,703,V,115,192,192,125,95
1102,704,H,116,4,3,-145,1
1102,705,V,109,6,6,-290,93.5
1102,706,H,86,188,189,245,0.5
1102,707,V,97,192,194,1850,95.5
1102,708,H,129,16,16.5,-4600,4.5
1102,711,V,90,187,186.5,125,94
1102,712,H,76,2,3,-145,1.5
1102,713,V,105,200,203.5,400,3
1102,714,H,124,9.5,9,-500,101.5
1103,501,V,85,193.5,196,450,97.5
1103,502,H,94,10.5,10,-600,8
1103,503,V,85,185,187,120,97
1103,504,H,83,1.5,pk,-140,1
1103,505,V,86,200,204.5,3000,0.5
1103,506,H,128,16.5,18,-6500,100.5
1103,507,V,75,202,2.5,-140,6.5
1103,508,H,101,1.5,203.5,120,99
1103,509,V,102,186,184.5,320,92.5
1103,510,H,105,6.5,8,-400,5.5
1103,511,V,107,202.5,207.5,180,103
1103,512,H,99,5,5,-220,1
1103,513,V,102,205,205,155,101
1103,514,H,101,3.5,3,-175,1
1103,515,V,108,209,206.5,500,102
1103,516,H,125,10.5,10.5,-700,0.5
1103,517,V,112,1.5,1,-113,1
1103,518,H,110,208,208,102,103.5
1103,519,V,109,218.5,218.5,150,1.5
1103,520,H,115,3,4.5,-170,109.5
1103,521,V,92,8.5,8.5,-430,8
1103,522,H,107,194,196.5,335,97
1103,523,V,112,5,5,-240,102.5
1103,524,H,100,210,207.5,200,0.5
1104,701,V,120,202.5,205,230,102
1104,702,H,112,7,6,-270,8
1104,703,V,107,190.5,194,190,97.5
1104,704,H,106,4.5,6,-230,1
1105,501,V,94,193.5,197,125,1.5
1105,502,H,90,1.5,3,-145,97.5
1105,503,V,90,196.5,194.5,1900,97
1105,504,H,105,16,16.5,-4000,11.5
1105,505,V,123,187.5,188,175,94.5
1105,506,H,116,5,5,-210,5
1105,507,V,91,206.5,209,200,104.5
1105,508,H,112,5.5,5.5,-240,0.5
1105,509,V,90,184.5,183,-102,4
1105,510,H,97,1.5,pk,-108,90.5
1105,511,V,105,193.5,193.5,290,96
1105,512,H,110,7,7.5,-350,1
1105,513,V,113,7.5,6.5,-310,2
1105,514,H,103,205.5,204,255,101
1105,515,V,93,6.5,6.5,-270,6.5
1105,516,H,96,186,186.5,230,93.5
1105,517,V,118,221.5,219,200,110
1105,518,H,123,5.5,6,-240,6
1105,519,V,104,204,206.5,550,102.5
1105,520,H,111,10.5,10,-750,7.5
1105,521,V,78,1,1.5,-135,1.5
1105,522,H,85,223,223.5,115,110
1105,523,V,103,211,212.5,1125,107
1105,524,H,108,13.5,13,-1700,10
1106,701,V,91,6.5,6,-300,1
1106,702,H,88,188,185,250,92
1106,703,V,107,193,196,160,98.5
1106,704,H,102,4.5,4.5,-180,4.5
1106,705,V,89,188,189,2000,93
1106,706,H,101,18,17,-5250,9.5
1106,707,V,87,188,188,135,93
1106,708,H,81,3.5,4,-155,3.5
1106,709,V,121,208,208.5,230,102.5
1106,710,H,124,6.5,6.5,-270,3
1106,711,V,103,204,204,230,101.5
1106,712,H,92,5.5,6.5,-270,5
