1030,501,V,97,184,189.5,900,95
1030,502,H,106,12.5,13,-1400,5
1030,503,V,117,214.5,212,100,105.5
1030,504,H,96,3,1,-120,3
1030,505,V,95,2.5,5,-230,3
1030,506,H,93,191,199,190,99
1031,701,V,97,190,191,255,96.5
1031,702,H,106,6.5,6.5,-305,2
1031,703,V,110,200,1.5,-125,1
1031,704,H,119,1.5,203.5,105,105
1031,705,V,83,198.5,197,245,97
1031,706,H,102,8,6.5,-295,3.5
1031,707,V,103,188,186,105,3
1031,708,H,112,2,1.5,-125,94
1031,709,V,92,3,2.5,-140,91.5
1031,710,H,74,186,184,120,4
1031,711,V,104,7,6.5,-250,4
1031,712,H,101,198,201,210,99.5
1031,713,V,90,193,190.5,425,94
1031,714,H,104,10,9.5,-525,1.5
1031,715,V,103,213,217.5,625,107.5
1031,716,H,120,10.5,11.5,-825,6.5
1101,501,V,91,4,4,-190,pk
1101,502,H,80,181,178.5,160,89.5
1101,503,V,106,191,193,140,98.5
1101,504,H,95,3.5,3,-160,3.5
1101,505,V,106,9,12,-725,9
1101,506,H,99,223,224.5,575,112.5
1102,701,V,99,200,196.5,150,96.5
1102,702,H,102,2.5,4,-170,4
1102,703,V,116,184,183.5,150,93.5
1102,704,H,92,2.5,4,-170,4.5
1102,705,V,85,186.5,192,235,96.5
1102,706,H,87,6.5,6.5,-275,4
1102,707,V,106,192.5,193.5,155,96
1102,708,H,69,5,4,-175,6
1102,709,V,94,6,5.5,-250,5
1102,710,H,101,192,191,210,94.5
1102,711,V,106,186.5,186,210,94
1102,712,H,110,7.5,6,-250,4
1102,713,V,83,208,205.5,285,2.5
1102,714,H,103,6,7.5,-335,105
1102,715,V,93,192,203,275,102.5
1102,716,H,113,8,7.5,-325,2
1102,717,V,99,8.5,7.5,-375,6.5
1102,718,H,91,209,208.5,315,104
1102,719,V,96,189,190,400,94
1102,720,H,85,9.5,9.5,-500,7
1102,721,V,80,190.5,191,1200,92.5
1102,722,H,96,14.5,14.5,-2000,2
1102,723,V,119,217,215.5,365,107.5
1102,724,H,98,10,8,-435,9
1102,725,V,114,209,211,105,104.5
1102,726,H,120,2,1.5,-125,1.5
1103,501,V,93,2.5,3,-150,1.5
1103,502,H,88,186.5,186.5,130,94.5
1103,503,V,94,199,197.5,110,100.5
